0	23.200000
1	0.600000
2	2.800000
3	-25.000000
4	11.200000
5	4.000000
6	1.200000
7	1.600000
8	-2.800000
9	0.600000
10	-12.800000
11	33.200000
12	6.000000
13	0.400000
14	2.400000
15	12.600000
16	17.400000
17	0.400000
18	1.400000
19	28.600000
20	2.000000
21	2.000000
22	9.800000
23	-5.800000
24	0.400000
25	-0.200000
26	5.000000
27	-1.400000
28	10.600000
29	0.000000
30	-6.200000
31	2.000000
32	2.000000
33	4.600000
34	2.200000
35	1.000000
36	2.000000
37	26.600000
38	2.000000
39	2.000000
40	0.200000
41	0.200000
42	14.800000
43	-2.000000
44	2.200000
45	-3.600000
46	1.200000
47	-2.400000
48	14.400000
49	4.400000
50	-1.800000
51	1.000000
52	1.000000
53	0.800000
54	-1.200000
55	1.200000
56	-2.600000
57	1.200000
58	1.800000
59	1.000000
60	1.000000
61	6.400000
62	6.400000
63	0.600000
64	-1.600000
65	3.200000
66	7.600000
67	4.000000
68	6.400000
69	6.400000
70	1.000000
71	-6.200000
72	7.200000
73	3.400000
74	32.600000
75	5.200000
76	6.200000
77	5.200000
78	5.400000
79	12.200000
80	0.000000
81	0.000000
82	6.800000
83	0.200000
84	-1.200000
85	4.800000
86	0.400000
87	-1.600000
88	1.000000
89	9.800000
90	1.600000
91	9.000000
92	7.200000
93	13.200000
94	2.600000
95	6.600000
96	3.800000
97	7.600000
98	1.400000
99	6.600000
100	-2.200000
101	-4.000000
102	6.800000
103	15.800000
104	4.200000
105	6.200000
106	5.600000
107	5.600000
108	2.600000
109	-0.600000
110	2.800000
111	2.800000
112	-4.200000
113	14.200000
114	1.800000
115	3.400000
116	8.800000
117	3.800000
118	5.000000
119	2.600000
120	3.400000
121	1.000000
122	1.800000
123	0.200000
124	-3.600000
125	1.000000
126	21.800000
127	-1.200000
128	0.000000
129	0.600000
130	0.000000
131	0.000000
132	8.400000
133	2.600000
134	-0.600000
135	3.800000
136	0.200000
137	-1.400000
138	9.600000
139	0.000000
140	3.000000
141	2.200000
142	2.200000
143	-4.000000
144	3.200000
145	6.400000
146	11.400000
147	4.000000
148	1.000000
149	6.600000
150	7.400000
151	-10.200000
152	0.000000
153	2.800000
154	27.600000
155	0.800000
156	0.800000
157	0.800000
158	2.800000
159	4.000000
160	-1.600000
161	0.800000
162	0.800000
163	2.800000
164	0.600000
165	12.400000
166	2.200000
167	-0.200000
168	-3.600000
169	2.800000
170	-2.000000
171	1.800000
172	2.200000
173	1.600000
174	-0.200000
175	4.000000
176	7.000000
177	7.800000
178	-1.000000
179	-5.200000
180	-1.200000
181	1.000000
182	6.800000
183	3.200000
184	3.200000
185	2.400000
186	1.000000
187	7.400000
188	3.800000
189	1.200000
190	-3.000000
191	8.000000
192	8.000000
193	8.000000
194	4.800000
195	13.200000
196	8.200000
197	19.200000
198	1.000000
199	1.000000
200	11.000000
201	3.200000
202	1.000000
203	-1.800000
204	4.600000
205	-1.000000
206	-10.800000
207	1.000000
208	1.000000
209	1.000000
210	-3.000000
211	-1.800000
212	-1.600000
213	0.400000
214	1.000000
215	14.200000
216	1.000000
217	2.800000
218	4.000000
219	4.000000
220	-17.400000
221	12.600000
222	-1.400000
223	20.000000
224	4.000000
225	2.600000
226	4.000000
227	-0.200000
228	6.400000
229	4.000000
230	4.000000
231	27.400000
232	1.000000
233	1.000000
234	0.800000
235	5.800000
236	-2.000000
237	4.200000
238	-2.000000
239	4.000000
